driverId,eventTime,eventType
32,12:19.5,Normal
24,12:19.8,Normal
13,12:20.0,Normal
25,12:20.3,Normal
23,12:20.4,Normal
32,12:20.4,Normal
19,12:20.6,Normal
13,12:20.8,Normal
16,12:21.1,Normal
17,12:21.3,Normal
18,12:21.7,Normal
28,12:21.9,Normal
28,12:21.1,Normal
15,12:22.3,Normal
10,12:21.2,Normal
24,12:22.5,Normal
30,12:23.0,Normal
31,12:21.6,Normal
17,12:23.1,Normal
25,12:21.9,Normal
29,12:23.3,Normal
29,12:22.3,Normal
26,12:22.3,Normal
10,12:23.0,Normal
11,12:23.9,Normal
17,12:23.9,Normal
32,12:23.0,Normal
25,12:23.5,Normal
23,12:23.8,Normal
14,12:23.9,Normal
15,57:53.5,Normal
29,57:53.9,Normal
10,57:54.3,Normal
19,57:54.5,Normal
30,57:55.1,Normal
10,57:55.1,Normal
11,57:55.5,Normal
25,57:56.0,Normal
32,57:56.3,Normal
29,57:56.5,Normal
31,57:56.9,Normal
19,57:53.6,Normal
24,57:53.9,Normal
14,57:54.2,Normal
15,57:54.4,Normal
17,57:54.8,Normal
15,57:55.2,Normal
19,57:57.2,Normal
26,57:55.7,Normal
22,57:55.8,Normal
14,57:56.2,Normal
19,57:56.3,Normal
13,57:56.9,Normal
14,57:57.2,Normal
12,57:57.2,Normal
29,57:57.3,Normal
13,57:57.8,Normal
25,57:57.8,Normal
32,57:57.9,Normal
14,57:58.0,Normal
28,57:58.3,Normal
16,57:58.5,Normal
26,57:58.3,Normal
32,57:58.8,Normal
23,57:58.7,Normal
12,57:58.8,Normal
18,57:59.3,Normal
28,57:59.1,Normal
20,57:59.6,Normal
16,57:59.3,Normal
22,57:59.9,Normal
30,58:00.2,Normal
29,57:59.9,Normal
24,58:00.0,Normal
15,58:00.5,Normal
32,58:00.6,Normal
10,58:00.5,Normal
12,58:00.6,Normal
29,58:00.9,Normal
16,58:01.2,Normal
31,58:01.3,Normal
15,58:01.3,Normal
11,58:01.7,Normal
22,58:01.7,Normal
24,58:01.8,Normal
10,58:02.3,Normal
11,58:02.5,Normal
13,58:03.1,Normal
29,58:01.8,Normal
14,58:02.3,Normal
26,58:02.5,Normal
20,58:03.2,Normal
11,58:03.3,Normal
16,58:03.8,Normal
10,58:04.0,Normal
15,58:02.9,Normal
12,58:03.1,Normal
19,58:04.3,Normal
23,58:04.6,Normal
19,58:03.5,Normal
27,58:03.5,Normal
31,58:04.9,Normal
28,58:04.1,Normal
11,58:04.3,Normal
32,58:04.8,Normal
14,58:04.9,Normal
26,58:05.3,Normal
17,58:05.1,Normal
23,58:05.5,Normal
28,58:05.9,Normal
15,58:05.5,Normal
27,58:06.1,Normal
18,58:05.9,Normal
19,58:06.1,Normal
13,58:06.6,Normal
30,58:06.8,Normal
22,58:07.0,Normal
32,58:06.5,Normal
28,58:06.7,Normal
23,58:07.2,Normal
16,58:07.2,Normal
28,58:07.6,Normal
29,58:07.2,Normal
26,58:08.1,Normal
14,58:08.2,Normal
22,58:08.5,Normal
13,58:07.5,Normal
23,58:08.1,Normal
13,58:08.3,Normal
18,58:08.5,Normal
26,58:08.9,Normal
14,58:09.0,Normal
10,58:09.1,Normal
25,58:09.6,Normal
24,58:09.8,Normal
21,58:09.2,Normal
17,58:10.0,Normal
28,58:09.4,Normal
26,58:09.7,Normal
32,58:10.0,Normal
19,58:10.6,Normal
22,58:10.3,Normal
27,58:10.7,Normal
12,58:10.8,Normal
21,58:11.0,Normal
20,58:11.0,Normal
30,58:11.2,Normal
19,58:11.5,Normal
23,58:11.5,Normal
24,58:11.5,Normal
21,58:11.8,Normal
22,58:12.0,Normal
19,58:12.3,Normal
26,58:12.4,Normal
15,58:12.5,Normal
10,58:12.6,Normal
24,58:12.5,Normal
29,58:13.2,Normal
24,58:13.3,Normal
30,58:14.0,Normal
23,58:14.0,Normal
25,58:14.3,Normal
11,58:12.9,Normal
22,58:14.8,Normal
30,58:13.0,Normal
31,58:14.9,Normal
21,58:13.6,Normal
32,58:15.2,Normal
28,58:13.9,Normal
30,58:15.7,Normal
12,58:14.1,Normal
13,58:14.4,Normal
14,58:14.9,Normal
23,58:14.9,Normal
17,58:15.9,Normal
25,58:16.1,Normal
20,58:15.4,Normal
10,58:15.5,Normal
15,58:16.1,Normal
32,58:16.1,Normal
31,58:16.6,Normal
23,58:16.6,Normal
29,58:16.8,Normal
18,58:17.1,Normal
23,58:17.4,Normal
12,58:16.7,Normal
13,58:17.2,Normal
14,58:17.6,Normal
11,58:17.5,Normal
19,58:17.6,Normal
10,58:18.1,Normal
23,58:18.3,Normal
30,58:18.3,Normal
27,58:18.4,Normal
28,58:18.6,Normal
16,58:18.9,Normal
15,58:18.9,Normal
22,58:19.2,Normal
24,58:19.2,Normal
12,58:19.3,Normal
32,58:19.6,Normal
13,58:20.0,Normal
17,58:19.5,Normal
23,58:19.9,Normal
26,58:20.2,Normal
19,58:31.6,Normal
16,58:31.9,Normal
17,58:31.9,Normal
26,58:31.9,Normal
18,58:32.4,Normal
10,58:32.2,Normal
13,58:32.3,Normal
17,58:32.8,Normal
21,58:32.7,Normal
10,58:33.0,Normal
22,58:33.2,Normal
29,58:33.0,Normal
14,58:33.3,Normal
20,58:33.6,Normal
14,58:34.0,Normal
15,58:34.2,Normal
26,58:34.4,Normal
23,58:33.7,Normal
10,58:33.8,Normal
24,58:34.9,Normal
19,58:35.1,Normal
19,58:34.3,Normal
31,58:34.3,Normal
22,58:34.9,Normal
11,58:35.2,Normal
15,58:42.7,Normal
12,58:42.7,Normal
32,58:42.9,Normal
27,58:43.1,Normal
19,58:43.5,Normal
20,58:43.6,Normal
16,58:43.9,Normal
12,58:43.5,Normal
10,58:43.6,Normal
21,58:43.9,Normal
10,58:44.4,Normal
19,58:44.5,Normal
11,58:44.4,Normal
23,58:44.5,Normal
22,58:45.1,Normal
32,58:45.3,Normal
27,58:44.9,Normal
29,58:45.3,Normal
26,58:45.6,Normal
18,58:45.6,Normal
31,58:45.5,Normal
25,58:46.2,Normal
22,58:46.0,Normal
14,58:46.2,Normal
24,58:54.2,Normal
14,58:54.2,Normal
30,58:54.4,Normal
26,58:54.4,Normal
17,58:54.6,Normal
20,58:54.9,Normal
22,58:54.7,Normal
31,58:55.1,Normal
32,58:55.2,Normal
13,58:55.3,Normal
22,58:55.6,Normal
20,58:55.8,Normal
23,58:55.7,Normal
16,58:55.9,Normal
13,58:56.1,Normal
27,58:56.1,Normal
29,58:56.4,Normal
14,58:56.8,Normal
22,58:56.5,Normal
32,58:56.8,Normal
26,58:57.2,Normal
22,58:57.5,Normal
30,58:57.8,Normal
24,58:57.2,Normal
15,58:57.6,Normal
32,58:57.8,Normal
30,59:05.6,Normal
31,59:05.9,Normal
17,59:06.2,Normal
20,59:06.4,Normal
29,59:06.3,Normal
11,59:06.7,Normal
32,59:06.3,Normal
31,59:06.7,Normal
28,59:06.9,Normal
21,59:07.0,Normal
20,59:07.3,Normal
18,59:07.5,Normal
13,59:07.7,Normal
21,59:07.7,Normal
14,59:08.0,Normal
32,59:08.1,Normal
20,59:08.2,Normal
13,59:08.5,Normal
12,59:08.4,Normal
26,59:08.7,Normal
14,59:08.8,Normal
32,59:09.0,Normal
19,59:09.3,Normal
31,59:09.4,Normal
26,59:09.6,Normal
10,59:09.6,Normal
14,59:09.8,Normal
24,59:10.0,Normal
11,59:10.4,Normal
22,59:10.0,Normal
12,59:10.2,Normal
25,59:10.6,Normal
21,59:10.4,Normal
22,59:11.0,Normal
14,59:10.6,Normal
30,59:11.1,Normal
23,59:11.2,Normal
17,59:11.3,Normal
16,59:11.6,Normal
14,59:11.6,Normal
20,59:11.9,Normal
29,59:12.2,Normal
31,59:12.1,Normal
24,59:12.6,Normal
26,59:12.2,Normal
19,59:12.9,Normal
15,59:13.1,Normal
18,59:12.7,Normal
23,59:13.0,Normal
19,59:18.0,Normal
27,59:13.3,Normal
28,59:18.2,Normal
11,59:18.1,Normal
16,59:18.5,Normal
10,59:18.7,Normal
24,59:18.6,Normal
23,59:19.1,Normal
15,59:19.2,Normal
29,59:19.0,Normal
30,59:19.7,Normal
28,59:19.9,Normal
26,59:19.2,Normal
21,59:19.6,Normal
20,59:20.1,Normal
11,59:19.9,Normal
26,59:20.0,Normal
23,59:20.7,Normal
29,59:20.8,Normal
25,59:21.0,Normal
30,59:20.6,Normal
10,59:20.7,Normal
13,59:21.2,Normal
10,59:21.5,Normal
23,59:21.5,Normal
15,59:21.7,Normal
32,59:25.6,Normal
23,59:25.7,Normal
24,59:25.9,Normal
20,59:26.0,Normal
31,59:26.3,Normal
21,59:26.6,Normal
13,59:26.6,Normal
18,59:27.1,Normal
17,59:27.5,Normal
16,59:27.5,Normal
23,59:26.5,Normal
19,59:26.6,Normal
15,59:28.2,Normal
26,59:28.2,Normal
20,59:28.6,Normal
27,59:29.0,Normal
14,59:29.1,Normal
25,59:27.0,Normal
21,59:27.5,Normal
30,59:27.8,Normal
27,59:28.0,Normal
11,59:28.3,Normal
10,59:28.7,Normal
24,59:29.1,Normal
13,59:29.3,Normal
10,38:50.8,Normal
11,38:50.6,Normal
31,38:51.2,Normal
27,38:51.3,Normal
14,38:51.6,Normal
23,38:51.4,Normal
10,38:51.8,Normal
16,38:52.5,Normal
31,38:52.1,Normal
31,38:52.9,Normal
28,38:53.4,Normal
31,38:53.8,Normal
23,57:48.0,Normal
29,57:48.1,Normal
31,57:48.1,Normal
27,57:48.1,Normal
30,57:48.2,Normal
22,57:48.9,Normal
23,57:49.0,Normal
12,57:49.7,Normal
13,57:49.8,Normal
13,57:48.9,Normal
28,57:48.9,Normal
21,57:49.0,Normal
10,57:49.1,Normal
20,57:49.8,Normal
15,57:49.9,Normal
19,57:50.0,Normal
31,57:49.9,Normal
26,57:50.5,Normal
16,57:50.8,Normal
21,57:50.7,Normal
32,57:50.8,Normal
29,57:51.3,Normal
27,57:50.9,Normal
20,57:51.4,Normal
31,57:51.7,Normal
17,57:51.3,Normal
23,57:51.4,Normal
22,57:52.1,Normal
10,57:52.5,Normal
11,57:51.8,Normal
12,57:52.1,Normal
27,57:52.8,Normal
28,57:52.5,Normal
15,57:52.6,Normal
29,57:53.1,Normal
24,57:53.0,Normal
13,57:53.3,Normal
31,57:53.4,Normal
19,58:20.4,Normal
16,58:20.5,Normal
22,58:20.8,Normal
12,58:20.9,Normal
10,58:21.0,Normal
17,58:21.2,Normal
20,58:21.5,Normal
18,58:21.9,Normal
30,58:22.0,Normal
29,58:21.0,Normal
20,58:22.4,Normal
30,58:21.2,Normal
30,58:22.8,Normal
32,58:23.1,Normal
29,58:21.8,Normal
26,58:21.9,Normal
26,58:23.6,Normal
27,58:22.1,Normal
30,58:23.6,Normal
31,58:22.6,Normal
14,58:22.8,Normal
20,58:23.3,Normal
24,58:23.4,Normal
25,58:23.8,Normal
21,58:24.0,Normal
29,58:24.2,Normal
12,58:24.5,Normal
14,58:24.5,Normal
11,58:24.5,Normal
25,58:24.5,Normal
20,58:25.0,Normal
15,58:25.1,Normal
18,58:25.3,Normal
19,58:25.6,Normal
26,58:25.3,Normal
10,58:26.0,Normal
32,58:25.6,Normal
12,58:26.2,Normal
29,58:26.0,Normal
16,58:26.6,Normal
15,58:26.9,Normal
10,58:27.0,Normal
13,58:26.2,Normal
25,58:26.4,Normal
32,58:27.3,Normal
27,58:26.7,Normal
31,58:27.1,Normal
16,58:27.4,Normal
28,58:27.6,Normal
15,58:27.8,Normal
12,58:27.9,Normal
11,58:28.1,Normal
16,58:28.4,Normal
25,58:28.4,Normal
10,58:28.7,Normal
12,58:28.8,Normal
29,58:28.7,Normal
11,58:28.9,Normal
21,58:29.2,Normal
10,58:29.5,Normal
26,58:29.4,Normal
14,58:29.6,Normal
13,58:29.6,Normal
32,58:29.8,Normal
25,58:30.1,Normal
29,58:30.4,Normal
19,58:30.8,Normal
27,58:31.0,Normal
23,58:30.2,Normal
18,58:30.4,Normal
22,58:30.7,Normal
26,58:31.1,Normal
13,58:31.5,Normal
26,58:35.3,Normal
24,58:35.6,Normal
23,58:35.5,Normal
12,58:35.8,Normal
10,58:35.8,Normal
20,58:36.2,Normal
30,58:36.1,Normal
23,58:36.5,Normal
24,58:36.6,Normal
21,58:37.0,Normal
22,58:36.6,Normal
19,58:36.7,Normal
22,58:37.3,Normal
11,58:37.6,Normal
17,58:37.1,Normal
28,58:37.2,Normal
31,58:37.9,Normal
23,58:37.5,Normal
21,58:38.0,Normal
12,58:38.3,Normal
24,58:38.3,Normal
29,58:38.5,Normal
20,58:38.7,Normal
16,58:38.9,Normal
15,58:39.2,Normal
17,58:38.9,Normal
18,58:39.4,Normal
19,58:39.2,Normal
10,58:39.3,Normal
17,58:39.8,Normal
31,58:39.8,Normal
12,58:40.1,Normal
30,58:40.4,Normal
24,58:40.0,Normal
19,58:40.9,Normal
25,58:41.0,Normal
21,58:40.5,Normal
12,58:40.9,Normal
11,58:40.9,Normal
27,58:41.4,Normal
17,58:41.7,Normal
21,58:41.5,Normal
28,58:41.6,Normal
18,58:42.0,Normal
30,58:42.1,Normal
17,58:42.5,Normal
29,58:42.0,Normal
26,58:42.1,Normal
22,58:42.6,Normal
13,58:46.5,Normal
25,58:47.1,Normal
12,58:47.1,Normal
26,58:46.5,Normal
28,58:47.0,Normal
22,58:47.5,Normal
20,58:47.1,Normal
14,58:47.8,Normal
16,58:47.4,Normal
13,58:48.2,Normal
21,58:48.5,Normal
12,58:48.9,Normal
28,58:49.0,Normal
29,58:47.9,Normal
20,58:48.1,Normal
17,58:49.5,Normal
29,58:49.7,Normal
17,58:48.7,Normal
15,58:50.0,Normal
31,58:48.9,Normal
16,58:49.1,Normal
22,58:49.4,Normal
16,58:49.9,Normal
19,58:50.1,Normal
10,58:50.5,Normal
16,58:50.7,Normal
13,58:50.8,Normal
11,58:50.5,Normal
20,58:50.7,Normal
19,58:51.0,Normal
11,58:51.3,Normal
21,58:51.2,Normal
31,58:51.6,Normal
25,58:51.5,Normal
32,58:51.8,Normal
30,58:51.8,Normal
21,58:52.0,Normal
11,58:52.2,Normal
27,58:52.6,Normal
31,58:52.5,Normal
32,58:52.8,Normal
19,58:52.9,Normal
17,58:53.0,Normal
16,58:53.2,Normal
27,58:53.3,Normal
32,58:53.6,Normal
10,58:54.0,Normal
24,58:53.4,Normal
19,58:53.7,Normal
29,58:58.2,Normal
31,58:58.5,Normal
27,58:57.9,Normal
26,58:58.1,Normal
15,58:58.4,Normal
21,58:58.9,Normal
10,58:59.1,Normal
27,58:58.7,Normal
26,58:59.1,Normal
31,58:59.4,Normal
14,58:59.6,Normal
17,59:00.0,Normal
25,58:59.5,Normal
21,58:59.7,Normal
12,59:00.5,Normal
11,59:00.6,Normal
10,59:00.7,Normal
25,59:01.1,Normal
20,59:00.1,Normal
13,59:01.4,Normal
25,59:00.3,Normal
30,59:00.5,Normal
26,59:00.8,Normal
31,59:01.3,Normal
23,59:01.4,Normal
25,59:01.9,Normal
12,59:02.1,Normal
22,59:01.9,Normal
18,59:02.1,Normal
21,59:02.4,Normal
25,59:02.7,Normal
10,59:02.4,Normal
14,59:03.1,Normal
28,59:03.4,Normal
20,59:03.7,Normal
32,59:02.9,Normal
12,59:03.1,Normal
13,59:03.3,Normal
11,59:04.0,Normal
23,59:04.1,Normal
32,59:04.7,Normal
27,59:04.9,Normal
17,59:05.3,Normal
22,59:05.5,Normal
32,59:03.9,Normal
14,59:04.0,Normal
29,59:04.5,Normal
22,59:04.6,Normal
12,59:05.1,Normal
23,59:05.1,Normal
24,59:05.4,Normal
31,59:13.7,Normal
23,59:13.9,Normal
18,59:13.6,Normal
13,59:13.8,Normal
19,59:14.6,Normal
20,59:15.4,Normal
31,59:15.5,Normal
27,59:15.8,Normal
26,59:14.8,Normal
16,59:15.1,Normal
20,59:16.3,Normal
23,59:16.4,Normal
15,59:15.6,Normal
25,59:16.6,Normal
16,59:16.0,Normal
18,59:17.1,Normal
11,59:16.3,Normal
28,59:16.6,Normal
20,59:17.2,Normal
27,59:16.7,Normal
14,59:17.0,Normal
25,59:17.6,Normal
13,59:17.5,Normal
26,59:17.6,Normal
25,59:21.8,Normal
27,59:21.9,Normal
18,59:22.2,Normal
22,59:22.2,Normal
30,59:22.3,Normal
16,59:22.8,Normal
17,59:22.9,Normal
20,59:23.3,Normal
12,59:22.5,Normal
29,59:22.7,Normal
18,59:23.0,Normal
21,59:23.8,Normal
13,59:23.9,Normal
30,59:24.1,Normal
29,59:24.6,Normal
27,59:23.5,Normal
26,59:23.7,Normal
22,59:23.9,Normal
21,59:24.8,Normal
14,59:25.0,Normal
31,59:25.4,Normal
20,59:24.3,Normal
25,59:24.5,Normal
17,59:24.8,Normal
24,59:25.1,Normal
22,59:25.6,Normal
21,59:29.4,Normal
18,59:29.7,Normal
32,59:29.9,Normal
26,59:29.8,Normal
16,59:30.1,Normal
12,59:30.3,Normal
30,59:30.4,Normal
27,59:30.7,Normal
13,59:30.8,Normal
17,59:30.8,Normal
12,59:31.2,Normal
29,59:31.3,Normal
17,59:31.8,Normal
20,59:32.0,Normal
13,59:32.5,Normal
10,59:31.3,Normal
26,59:31.5,Normal
22,59:31.8,Normal
28,59:32.3,Normal
29,59:32.3,Normal
22,59:32.7,Normal
17,59:32.8,Normal
21,59:32.9,Normal
14,59:32.8,Normal
29,59:33.3,Normal
30,59:33.2,Normal
10,08:49.1,Normal
30,08:49.2,Normal
15,08:49.1,Normal
27,08:49.3,Normal
10,08:50.0,Normal
31,08:49.2,Normal
20,08:49.2,Normal
32,08:50.0,Normal
27,08:50.2,Normal
13,08:50.0,Normal
15,08:50.1,Normal
22,08:50.2,Normal
23,08:50.8,Normal
11,08:50.9,Normal
32,08:50.8,Normal
17,08:51.0,Normal
24,08:51.1,Normal
22,08:51.8,Normal
30,08:51.8,Normal
19,08:51.6,Normal
13,08:51.6,Normal
12,08:51.9,Normal
21,08:51.9,Normal
27,08:52.0,Normal
20,08:52.6,Normal
22,08:52.6,Normal
32,08:52.7,Normal
21,08:52.8,Normal
17,08:52.9,Normal
30,08:53.4,Normal
32,08:53.6,Normal
22,08:54.2,Normal
28,08:53.0,Normal
25,08:54.4,Normal
13,08:53.4,Normal
21,08:54.6,Normal
11,08:53.6,Normal
22,08:55.1,Normal
13,08:54.2,Normal
32,08:54.4,Normal
11,08:55.3,Normal
15,08:55.5,Normal
26,08:54.5,Normal
28,08:54.8,Normal
32,08:55.2,Normal
23,08:56.0,Normal
27,08:55.3,Normal
13,08:55.9,Normal
28,08:59.8,Normal
21,09:00.1,Normal
15,09:00.0,Normal
23,09:00.4,Normal
20,09:00.3,Normal
27,09:00.8,Normal
24,09:00.5,Normal
10,09:00.8,Normal
13,09:01.1,Normal
18,09:01.1,Normal
23,09:01.3,Normal
21,09:01.8,Normal
26,09:01.3,Normal
15,09:01.8,Normal
30,09:02.0,Normal
26,09:02.3,Normal
27,09:02.6,Normal
23,09:03.0,Normal
18,09:02.0,Normal
12,09:02.3,Normal
10,09:02.6,Normal
14,09:03.1,Normal
11,09:03.0,Normal
24,09:03.1,Normal
27,09:03.5,Normal
30,09:03.8,Normal
31,09:03.8,Normal
22,09:03.9,Normal
24,09:04.1,Normal
29,09:04.0,Normal
15,09:04.3,Normal
25,09:04.6,Normal
29,09:04.9,Normal
15,09:05.1,Normal
21,09:05.3,Normal
23,09:04.8,Normal
32,09:05.0,Normal
18,09:05.5,Normal
24,09:05.7,Normal
30,09:05.7,Normal
15,09:06.0,Normal
11,09:06.5,Normal
13,09:06.2,Normal
26,09:06.7,Normal
27,09:06.3,Normal
10,09:06.9,Normal
23,09:07.3,Normal
14,09:06.7,Normal
31,09:07.1,Normal
27,09:07.2,Normal
29,09:07.4,Normal
15,09:11.3,Normal
29,09:11.5,Normal
16,09:12.1,Normal
10,09:12.2,Normal
11,09:12.6,Normal
12,09:11.5,Normal
30,09:12.9,Normal
14,09:12.0,Normal
27,09:12.4,Normal
29,09:12.4,Normal
28,09:13.0,Normal
32,09:12.7,Normal
31,09:13.2,Normal
18,09:13.3,Normal
32,09:13.4,Normal
30,09:13.9,Normal
15,09:13.9,Normal
17,09:14.0,Normal
29,09:14.2,Normal
32,09:14.2,Normal
31,09:14.9,Normal
19,09:14.9,Normal
20,09:14.3,Normal
13,09:14.9,Normal
29,09:15.1,Normal
24,09:15.2,Normal
20,09:15.2,Normal
16,09:15.7,Normal
30,09:15.8,Normal
21,09:15.9,Normal
11,09:16.0,Normal
30,09:16.5,Normal
22,09:16.2,Normal
15,09:16.7,Normal
10,09:16.7,Normal
11,09:16.9,Normal
18,09:17.0,Normal
27,09:16.8,Normal
26,09:16.9,Normal
13,09:17.6,Normal
11,09:17.7,Normal
28,09:18.0,Normal
15,09:18.5,Normal
24,09:18.5,Normal
16,09:17.6,Normal
21,09:17.8,Normal
22,09:18.0,Normal
27,09:18.4,Normal
23,09:18.7,Normal
21,09:18.7,Normal
19,09:23.0,Normal
14,09:23.1,Normal
29,09:23.3,Normal
18,09:23.1,Normal
28,09:23.2,Normal
12,09:23.8,Normal
14,09:23.9,Normal
23,09:23.9,Normal
18,09:24.0,Normal
32,09:24.4,Normal
31,09:24.4,Normal
24,09:24.7,Normal
18,09:24.7,Normal
25,09:24.8,Normal
12,09:24.8,Normal
14,09:25.4,Normal
23,09:25.6,Normal
15,09:25.4,Normal
12,09:25.8,Normal
17,09:26.3,Normal
30,09:25.7,Normal
31,09:26.2,Normal
27,09:26.3,Normal
13,09:26.6,Normal
30,09:26.6,Normal
22,09:27.1,Normal
23,09:27.2,Normal
21,09:26.8,Normal
11,09:27.5,Normal
27,09:27.1,Normal
24,09:28.0,Normal
16,09:28.1,Normal
18,09:28.3,Normal
26,09:27.3,Normal
10,09:28.6,Normal
21,09:27.7,Normal
22,09:29.0,Normal
12,09:29.3,Normal
23,09:28.1,Normal
30,09:29.4,Normal
29,09:28.4,Normal
11,09:28.5,Normal
23,09:29.9,Normal
23,09:29.0,Normal
16,09:29.1,Normal
11,09:30.2,Normal
17,09:29.6,Normal
26,09:29.8,Normal
20,09:30.0,Normal
24,09:30.5,Normal
27,09:30.6,Normal
19,09:30.8,Normal
16,09:30.6,Normal
13,09:31.0,Normal
30,09:31.1,Normal
27,09:31.4,Normal
20,09:31.8,Normal
13,09:31.9,Normal
25,09:31.5,Normal
15,09:31.6,Normal
31,09:32.2,Normal
24,09:32.2,Normal
19,09:32.4,Normal
32,09:32.6,Normal
28,09:32.8,Normal
21,09:32.8,Normal
15,09:33.1,Normal
27,09:33.2,Normal
14,09:33.3,Normal
25,09:33.4,Normal
20,09:33.5,Normal
13,09:33.7,Normal
27,09:34.2,Normal
15,09:34.0,Normal
19,09:34.2,Normal
18,09:34.6,Normal
32,09:34.3,Normal
15,09:34.8,Normal
19,09:35.0,Normal
18,09:35.5,Normal
30,09:35.7,Normal
22,09:34.9,Normal
26,09:35.1,Normal
26,09:36.0,Normal
13,09:35.6,Normal
11,09:35.6,Normal
19,09:36.0,Normal
18,09:36.4,Normal
17,09:36.4,Normal
31,09:36.7,Normal
15,09:36.7,Normal
14,09:37.0,Normal
16,09:36.9,Normal
18,09:37.2,Normal
21,09:37.2,Normal
30,09:37.5,Normal
16,09:37.8,Normal
31,09:37.5,Normal
15,09:37.7,Normal
28,09:49.7,Normal
29,09:49.8,Normal
30,09:49.7,Normal
27,09:49.9,Normal
26,09:50.2,Normal
23,09:50.7,Normal
14,09:50.3,Normal
19,09:50.9,Normal
28,09:50.6,Normal
26,09:51.1,Normal
17,09:50.8,Normal
15,09:51.4,Normal
22,09:51.5,Normal
28,09:51.5,Normal
11,09:51.7,Normal
10,09:51.6,Normal
27,09:52.4,Normal
10,09:52.5,Normal
12,09:52.4,Normal
28,09:52.4,Normal
21,09:52.7,Normal
16,09:52.7,Normal
15,09:53.1,Normal
27,09:53.2,Normal
25,09:53.3,Normal
32,09:53.5,Normal
21,09:53.6,Normal
16,09:53.6,Normal
15,09:54.0,Normal
18,09:53.9,Normal
10,09:54.3,Normal
32,09:54.4,Normal
25,09:54.3,Normal
16,09:54.4,Normal
20,09:55.0,Normal
27,09:54.9,Normal
32,09:55.2,Normal
11,09:55.3,Normal
19,09:55.3,Normal
28,09:55.9,Normal
14,09:55.3,Normal
32,09:56.1,Normal
29,09:56.2,Normal
17,09:56.6,Normal
23,09:55.9,Normal
21,09:56.1,Normal
18,09:56.6,Normal
28,09:56.7,Normal
32,09:57.1,Normal
29,09:57.0,Normal
11,09:57.1,Normal
18,09:57.4,Normal
10,09:57.6,Normal
19,09:58.0,Normal
27,09:57.5,Normal
30,09:58.2,Normal
17,09:58.4,Normal
20,09:57.8,Normal
12,09:58.3,Normal
15,09:58.3,Normal
19,09:59.0,Normal
22,09:58.7,Normal
12,09:59.2,Normal
23,09:59.3,Normal
32,09:59.7,Normal
13,09:59.2,Normal
21,09:59.6,Normal
14,09:59.7,Normal
30,10:00.0,Normal
20,10:00.4,Normal
11,10:00.8,Normal
24,09:59.9,Normal
21,10:00.5,Normal
26,10:00.6,Normal
27,10:00.8,Normal
29,10:04.9,Normal
19,10:04.9,Normal
24,10:05.2,Normal
30,10:05.1,Normal
13,10:05.3,Normal
20,10:05.6,Normal
31,10:05.9,Normal
10,10:06.4,Normal
11,10:05.8,Normal
30,10:06.0,Normal
21,10:06.8,Normal
22,10:06.3,Normal
11,10:06.8,Normal
18,10:07.0,Normal
27,10:07.0,Normal
26,10:07.0,Normal
12,10:07.0,Normal
31,10:07.7,Normal
30,10:07.8,Normal
13,10:07.9,Normal
11,10:08.4,Normal
21,10:07.8,Normal
24,10:07.8,Normal
23,10:08.1,Normal
19,10:08.5,Normal
30,10:08.8,Normal
24,10:08.8,Normal
19,10:09.3,Normal
14,10:09.5,Normal
24,10:09.7,Normal
11,10:09.2,Normal
29,10:09.4,Normal
11,10:10.1,Normal
14,10:10.3,Normal
17,10:09.6,Normal
28,10:09.9,Normal
16,10:10.7,Normal
26,10:10.3,Normal
13,10:11.2,Normal
30,10:11.3,Normal
23,10:11.5,Normal
11,10:11.8,Normal
18,10:12.4,Normal
18,10:10.6,Normal
31,10:11.1,Normal
15,10:11.3,Normal
24,10:11.6,Normal
31,10:12.0,Normal
29,10:12.1,Normal
27,10:12.5,Normal
18,10:17.2,Normal
14,10:17.4,Normal
27,10:17.6,Normal
23,10:17.8,Normal
10,10:17.9,Normal
22,10:17.8,Normal
19,10:18.4,Normal
16,10:17.9,Normal
10,10:18.8,Normal
18,10:18.9,Normal
32,10:19.3,Normal
30,10:18.4,Normal
25,10:19.7,Normal
20,10:18.5,Normal
17,10:19.9,Normal
16,10:18.8,Normal
12,10:19.4,Normal
19,10:20.1,Normal
10,10:19.6,Normal
21,10:20.5,Normal
14,10:20.0,Normal
32,10:20.0,Normal
22,10:20.6,Normal
11,10:20.9,Normal
32,10:20.8,Normal
16,10:25.0,Normal
13,10:25.0,Normal
32,10:25.1,Normal
14,10:25.6,Normal
29,10:25.3,Normal
28,10:25.5,Normal
16,10:25.9,Normal
30,10:25.8,Normal
20,10:26.1,Normal
24,10:26.3,Normal
18,10:26.3,Normal
23,10:26.5,Normal
22,10:26.7,Normal
11,10:27.1,Normal
12,10:27.3,Normal
19,10:27.8,Normal
26,10:28.1,Normal
31,10:26.8,Normal
29,10:27.1,Normal
30,10:28.5,Normal
30,10:27.5,Normal
32,10:27.7,Normal
28,10:28.1,Normal
24,10:28.3,Normal
21,10:32.6,Normal
26,10:32.7,Normal
30,10:32.9,Normal
22,10:32.8,Normal
11,10:32.9,Normal
32,10:33.0,Normal
29,10:33.3,Normal
25,10:33.7,Normal
19,10:33.9,Normal
29,10:34.2,Normal
20,10:34.6,Normal
28,10:33.3,Normal
18,10:34.9,Normal
29,10:35.2,Normal
23,10:35.5,Normal
